Source,Target,Type,Id,Label,timeset,Weight
itsHafu,peterparkTV,Undirected,42016,,,5052
itsHafu,Masayoshi,Undirected,42017,,,824
rxnexus,Evelone192,Undirected,42018,,,576
rxnexus,Dota2RuHub,Undirected,42019,,,1180
rxnexus,buster,Undirected,42020,,,582
rxnexus,HoneyMad,Undirected,42021,,,780
rxnexus,epic_sh4doweh,Undirected,42022,,,574
rxnexus,KarmikKoala,Undirected,42023,,,774
GD_booya,Symfuhny,Undirected,42026,,,1398
GD_booya,MuTeX,Undirected,42027,,,1170
GD_booya,NICKMERCS,Undirected,42028,,,4250
GD_booya,HusKerrs,Undirected,42029,,,1176
GD_booya,TimTheTatman,Undirected,42030,,,994
GD_booya,FaZeBlaze,Undirected,42031,,,680
Symfuhny,Greekgodx,Undirected,42050,,,516
Symfuhny,MuTeX,Undirected,42051,,,1844
Symfuhny,Syndicate,Undirected,42052,,,1110
Symfuhny,NICKMERCS,Undirected,42053,,,14536
Symfuhny,scoped,Undirected,42054,,,510
Symfuhny,LIRIK,Undirected,42055,,,870
Symfuhny,ops1x,Undirected,42056,,,582
Symfuhny,dakotaz,Undirected,42057,,,886
Symfuhny,TeePee,Undirected,42058,,,1102
Symfuhny,Crowder,Undirected,42059,,,954
Symfuhny,StableRonaldo_,Undirected,42060,,,680
Symfuhny,ShivFPS,Undirected,42061,,,642
Symfuhny,AriaSaki,Undirected,42062,,,598
Symfuhny,Tfue,Undirected,42063,,,2032
Symfuhny,HusKerrs,Undirected,42064,,,5384
Symfuhny,Sykkuno,Undirected,42065,,,864
Symfuhny,Loeya,Undirected,42066,,,752
Symfuhny,Trainwreckstv,Undirected,42067,,,1862
Symfuhny,Castro_1021,Undirected,42068,,,1356
Symfuhny,TimTheTatman,Undirected,42069,,,7352
Symfuhny,Recrent,Undirected,42070,,,526
Symfuhny,Quin69,Undirected,42071,,,534
Symfuhny,ludwig,Undirected,42072,,,922
Symfuhny,sodapoppin,Undirected,42073,,,914
Symfuhny,ImDilla,Undirected,42074,,,520
Symfuhny,scump,Undirected,42075,,,1666
Symfuhny,FaZeBlaze,Undirected,42076,,,1046
Symfuhny,averagejoewo,Undirected,42077,,,744
Symfuhny,NateHill,Undirected,42078,,,600
Symfuhny,Rubius,Undirected,42079,,,524
Kurumx,k3soju,Undirected,42082,,,2538
Kurumx,keanelol,Undirected,42083,,,720
alexelcapo,LVPes,Undirected,42086,,,1430
alexelcapo,MenosTrece,Undirected,42087,,,562
alexelcapo,auronplay,Undirected,42088,,,1104
alexelcapo,ibai,Undirected,42089,,,7968
alexelcapo,ReventXz,Undirected,42090,,,1414
alexelcapo,knekro,Undirected,42091,,,4222
alexelcapo,Th3Antonio,Undirected,42092,,,1746
alexelcapo,IamCristinini,Undirected,42093,,,616
alexelcapo,IlloJuan,Undirected,42094,,,2612
alexelcapo,G4G_REVENANT,Undirected,42095,,,1594
alexelcapo,Werlyb,Undirected,42096,,,1238
alexelcapo,ElmiilloR,Undirected,42097,,,4444
alexelcapo,Rubius,Undirected,42098,,,2828
Locklear,Sardoche,Undirected,42099,,,2972
Locklear,LeBouseuh,Undirected,42100,,,838
Locklear,mistermv,Undirected,42101,,,1008
Locklear,Shaunz,Undirected,42102,,,562
Locklear,chowh1,Undirected,42103,,,962
Locklear,Ponce,Undirected,42104,,,1602
Locklear,Joueur_du_Grenier,Undirected,42105,,,1064
Locklear,Tonton,Undirected,42106,,,514
Locklear,Doigby,Undirected,42107,,,502
Locklear,Laink,Undirected,42108,,,1210
Locklear,Skyyart,Undirected,42109,,,702
Locklear,JeelTV,Undirected,42110,,,890
Locklear,Gotaga,Undirected,42111,,,4740
Locklear,AntoineDanielLive,Undirected,42112,,,984
Locklear,lestream,Undirected,42113,,,1528
blanchitooo,MarkiLokurasY,Undirected,42114,,,1372
blanchitooo,ibai,Undirected,42115,,,1194
blanchitooo,TheGrefg,Undirected,42116,,,964
blanchitooo,Vicens,Undirected,42117,,,1022
blanchitooo,sujagg,Undirected,42118,,,658
blanchitooo,Rubius,Undirected,42119,,,606
jovirone,Baiano,Undirected,42120,,,504
jovirone,alanzoka,Undirected,42121,,,566
ilMasseo,Delux,Undirected,42124,,,804
ilMasseo,Moonryde,Undirected,42125,,,566
ilMasseo,ChristianVieriOfficial,Undirected,42126,,,510
ilMasseo,Cerbero_Podcast,Undirected,42127,,,1022
ilMasseo,Freneh,Undirected,42128,,,1432
ilMasseo,DarioMocciaTwitch,Undirected,42129,,,2254
ilMasseo,ZanoXVII,Undirected,42130,,,2950
ilMasseo,Tumblurr,Undirected,42131,,,2794
ilMasseo,Everyeyeit,Undirected,42132,,,520
ilMasseo,Xiuder_,Undirected,42133,,,560
Jinnytty,Gorgc,Undirected,42159,,,608
Jinnytty,Greekgodx,Undirected,42160,,,1672
Jinnytty,QuarterJade,Undirected,42161,,,998
Jinnytty,NICKMERCS,Undirected,42162,,,758
Jinnytty,CohhCarnage,Undirected,42163,,,682
Jinnytty,moistcr1tikal,Undirected,42164,,,578
Jinnytty,LIRIK,Undirected,42165,,,2648
Jinnytty,AriaSaki,Undirected,42166,,,1244
Jinnytty,fuslie,Undirected,42167,,,1336
Jinnytty,Sykkuno,Undirected,42168,,,1140
Jinnytty,Trainwreckstv,Undirected,42169,,,3246
Jinnytty,AdmiralBulldog,Undirected,42170,,,638
Jinnytty,Maya,Undirected,42171,,,5438
Jinnytty,AdmiralBahroo,Undirected,42172,,,508
Jinnytty,JOEYKAOTYK,Undirected,42173,,,558
Jinnytty,TimTheTatman,Undirected,42174,,,816
Jinnytty,HasanAbi,Undirected,42175,,,3442
Jinnytty,Quin69,Undirected,42176,,,1048
Jinnytty,NymN,Undirected,42177,,,1250
Jinnytty,Doublelift,Undirected,42178,,,510
Jinnytty,BotezLive,Undirected,42179,,,562
Jinnytty,ludwig,Undirected,42180,,,4054
Jinnytty,sodapoppin,Undirected,42181,,,5340
Jinnytty,MitchJones,Undirected,42182,,,3392
Jinnytty,robcdee,Undirected,42183,,,878
Jinnytty,Maximilian_DOOD,Undirected,42184,,,644
Jinnytty,pokelawls,Undirected,42185,,,1918
Jinnytty,39daph,Undirected,42186,,,1926
Jinnytty,GMHikaru,Undirected,42187,,,876
Jinnytty,Ash_on_LoL,Undirected,42188,,,590
Jinnytty,peterparkTV,Undirected,42189,,,656
Gorgc,iceiceice,Undirected,42200,,,828
Gorgc,Dota2RuHub,Undirected,42201,,,614
Gorgc,epicenter_en1,Undirected,42202,,,7324
Gorgc,NICKMERCS,Undirected,42203,,,534
Gorgc,LIRIK,Undirected,42204,,,1160
Gorgc,masondota2,Undirected,42205,,,4336
Gorgc,Thijs,Undirected,42206,,,612
Gorgc,singsing,Undirected,42207,,,898
Gorgc,Trainwreckstv,Undirected,42208,,,858
Gorgc,AdmiralBulldog,Undirected,42209,,,4590
Gorgc,Nikobaby_,Undirected,42210,,,966
Gorgc,HasanAbi,Undirected,42211,,,636
Gorgc,Quin69,Undirected,42212,,,680
Gorgc,ludwig,Undirected,42213,,,606
Gorgc,sodapoppin,Undirected,42214,,,1332
Gorgc,dogdog,Undirected,42215,,,520
Gorgc,GMHikaru,Undirected,42216,,,764
Gorgc,epicenter_en2,Undirected,42217,,,1252
Gorgc,OGADotaPIT,Undirected,42218,,,730
Gorgc,GunnarDotA2,Undirected,42219,,,1674
akaNemsko,GMHikaru,Undirected,42220,,,506
Firebat,Thijs,Undirected,42221,,,1044
Crystal_LoL,Jahrein,Undirected,42223,,,1084
Crystal_LoL,FabulousN,Undirected,42224,,,1682
Crystal_LoL,Elraenn,Undirected,42225,,,808
Crystal_LoL,wtcN,Undirected,42226,,,960
Rogue,TSM_ImperialHal,Undirected,42231,,,2612
Rogue,ShivFPS,Undirected,42232,,,2072
Rogue,LuluLuvely,Undirected,42233,,,732
Evelone192,Dota2RuHub,Undirected,42240,,,6356
Evelone192,9pasha,Undirected,42241,,,518
Evelone192,Dota2ruhub2,Undirected,42242,,,578
Evelone192,buster,Undirected,42243,,,89392
Evelone192,PCH3LK1N,Undirected,42244,,,8768
Evelone192,HoneyMad,Undirected,42245,,,1500
Evelone192,icebergdoto,Undirected,42246,,,1150
Evelone192,Lobanjicaa,Undirected,42247,,,2028
Evelone192,ZLOYn,Undirected,42248,,,11880
Evelone192,AhriNyan,Undirected,42249,,,36600
Evelone192,ybicanoooobov,Undirected,42250,,,1902
Evelone192,JesusAVGN,Undirected,42251,,,5072
Evelone192,epic_sh4doweh,Undirected,42252,,,3624
Evelone192,MerlinChess,Undirected,42253,,,506
Evelone192,mokrivskyi,Undirected,42254,,,24090
Evelone192,XANTAREScN,Undirected,42255,,,1446
Evelone192,Recrent,Undirected,42256,,,2898
Evelone192,dinablin,Undirected,42257,,,5032
Evelone192,modestal,Undirected,42258,,,5142
Evelone192,Dosia_csgo,Undirected,42259,,,5862
Evelone192,GAECHKATM,Undirected,42260,,,1908
Evelone192,KarmikKoala,Undirected,42261,,,988
Evelone192,archangel_hs,Undirected,42262,,,2372
Evelone192,des0ut,Undirected,42263,,,5392
Evelone192,CSRuHub,Undirected,42264,,,838
Evelone192,karavay46,Undirected,42265,,,12160
TFBlade,LIRIK,Undirected,42274,,,574
TFBlade,Nightblue3,Undirected,42275,,,602
TFBlade,Jankos,Undirected,42276,,,1710
TFBlade,Trainwreckstv,Undirected,42277,,,698
TFBlade,Doublelift,Undirected,42278,,,1638
TFBlade,ludwig,Undirected,42279,,,538
TFBlade,sodapoppin,Undirected,42280,,,688
TFBlade,IWillDominate,Undirected,42281,,,694
TFBlade,GMHikaru,Undirected,42282,,,560
TFBlade,dopa24,Undirected,42283,,,850
TFBlade,KarasMai,Undirected,42284,,,912
TFBlade,midbeast,Undirected,42285,,,1308
tv_congo,auronplay,Undirected,42286,,,518
tv_congo,ibai,Undirected,42287,,,1418
aroyitt,Reborn_Live,Undirected,42290,,,664
aroyitt,auronplay,Undirected,42291,,,3116
aroyitt,ibai,Undirected,42292,,,3204
aroyitt,Alexby11,Undirected,42293,,,2556
aroyitt,TheGrefg,Undirected,42294,,,960
aroyitt,IamCristinini,Undirected,42295,,,1412
aroyitt,Perxitaa,Undirected,42296,,,506
aroyitt,Rubius,Undirected,42297,,,6422
RatoBorrachudo,lucascharmoso,Undirected,42301,,,858
RatoBorrachudo,FlowPodcast,Undirected,42302,,,720
RatoBorrachudo,deercheerup,Undirected,42303,,,768
RatoBorrachudo,tioorochitwitch,Undirected,42304,,,732
RatoBorrachudo,alanzoka,Undirected,42305,,,2482
RiceGum,NICKMERCS,Undirected,42316,,,1876
RiceGum,StableRonaldo_,Undirected,42317,,,1108
RiceGum,LosPollosTV,Undirected,42318,,,986
RiceGum,Sykkuno,Undirected,42319,,,630
RiceGum,Trainwreckstv,Undirected,42320,,,766
RiceGum,Castro_1021,Undirected,42321,,,642
RiceGum,ludwig,Undirected,42322,,,550
RiceGum,bronny,Undirected,42323,,,508
iceiceice,epicenter_en1,Undirected,42325,,,1302
iceiceice,masondota2,Undirected,42326,,,674
iceiceice,AdmiralBulldog,Undirected,42327,,,624
iceiceice,GunnarDotA2,Undirected,42328,,,610
TSM_ImperialHal,NICKMERCS,Undirected,42342,,,1088
TSM_ImperialHal,SPYGEA,Undirected,42343,,,614
TSM_ImperialHal,ShivFPS,Undirected,42344,,,5940
TSM_ImperialHal,LuluLuvely,Undirected,42345,,,2698
TSM_ImperialHal,Sykkuno,Undirected,42346,,,644
TSM_ImperialHal,Trainwreckstv,Undirected,42347,,,612
TSM_ImperialHal,TimTheTatman,Undirected,42348,,,628
TSM_ImperialHal,ludwig,Undirected,42349,,,734
TSM_ImperialHal,fps_shaka,Undirected,42350,,,1964
TSM_ImperialHal,Genburten,Undirected,42351,,,4250
Dota2RuHub,9pasha,Undirected,42359,,,4410
Dota2RuHub,epicenter_en1,Undirected,42360,,,3704
Dota2RuHub,Dota2ruhub2,Undirected,42361,,,10460
Dota2RuHub,TEBtv,Undirected,42362,,,1038
Dota2RuHub,buster,Undirected,42363,,,5490
Dota2RuHub,PCH3LK1N,Undirected,42364,,,622
Dota2RuHub,Dota2ruhub3,Undirected,42365,,,5282
Dota2RuHub,HoneyMad,Undirected,42366,,,2770
Dota2RuHub,masondota2,Undirected,42367,,,548
Dota2RuHub,icebergdoto,Undirected,42368,,,4696
Dota2RuHub,UCCleague,Undirected,42369,,,596
Dota2RuHub,RduLIVE,Undirected,42370,,,858
Dota2RuHub,Thijs,Undirected,42371,,,616
Dota2RuHub,ZLOYn,Undirected,42372,,,842
Dota2RuHub,AhriNyan,Undirected,42373,,,1854
Dota2RuHub,ybicanoooobov,Undirected,42374,,,6362
Dota2RuHub,epic_sh4doweh,Undirected,42375,,,7866
Dota2RuHub,MerlinChess,Undirected,42376,,,1230
Dota2RuHub,mokrivskyi,Undirected,42377,,,978
Dota2RuHub,AdmiralBulldog,Undirected,42378,,,532
Dota2RuHub,Recrent,Undirected,42379,,,1780
Dota2RuHub,dinablin,Undirected,42380,,,586
Dota2RuHub,modestal,Undirected,42381,,,654
Dota2RuHub,Dosia_csgo,Undirected,42382,,,636
Dota2RuHub,KarmikKoala,Undirected,42383,,,3166
Dota2RuHub,epicenter_en2,Undirected,42384,,,542
Dota2RuHub,WELOVEGAMES,Undirected,42385,,,1034
Dota2RuHub,OGADotaPIT,Undirected,42386,,,1108
Dota2RuHub,CSRuHub,Undirected,42387,,,1658
Dota2RuHub,karavay46,Undirected,42388,,,624
Dota2RuHub,TEBtv3,Undirected,42389,,,658
Greekgodx,NICKMERCS,Undirected,42408,,,938
Greekgodx,moistcr1tikal,Undirected,42409,,,654
Greekgodx,LIRIK,Undirected,42410,,,1786
Greekgodx,AriaSaki,Undirected,42411,,,566
Greekgodx,Trainwreckstv,Undirected,42412,,,5922
Greekgodx,Maya,Undirected,42413,,,2648
Greekgodx,TimTheTatman,Undirected,42414,,,806
Greekgodx,HasanAbi,Undirected,42415,,,2362
Greekgodx,Quin69,Undirected,42416,,,580
Greekgodx,NymN,Undirected,42417,,,1700
Greekgodx,ludwig,Undirected,42418,,,2342
Greekgodx,sodapoppin,Undirected,42419,,,4426
Greekgodx,MitchJones,Undirected,42420,,,2434
Greekgodx,Maximilian_DOOD,Undirected,42421,,,538
Greekgodx,pokelawls,Undirected,42422,,,6686
Greekgodx,39daph,Undirected,42423,,,1188
Greekgodx,GMHikaru,Undirected,42424,,,582
9pasha,Dota2ruhub2,Undirected,42428,,,902
9pasha,buster,Undirected,42429,,,596
9pasha,icebergdoto,Undirected,42430,,,1262
9pasha,ybicanoooobov,Undirected,42431,,,620
9pasha,epic_sh4doweh,Undirected,42432,,,2712
SteveSuptic,dakotaz,Undirected,42441,,,4854
SteveSuptic,Tubbo,Undirected,42442,,,656
SteveSuptic,AriaSaki,Undirected,42443,,,620
SteveSuptic,fuslie,Undirected,42444,,,1028
SteveSuptic,Sykkuno,Undirected,42445,,,3062
SteveSuptic,Trainwreckstv,Undirected,42446,,,3436
SteveSuptic,jacksepticeye,Undirected,42447,,,1018
SteveSuptic,ludwig,Undirected,42448,,,2350
SteveSuptic,5uppp,Undirected,42449,,,3180
SteveSuptic,peterparkTV,Undirected,42450,,,2454
Amar,rewinside,Undirected,42453,,,546
Amar,Trymacs,Undirected,42454,,,4014
Amar,ELoTRiX,Undirected,42455,,,588
Amar,eliasn97,Undirected,42456,,,2248
Amar,mitr0,Undirected,42457,,,800
natalan,auronplay,Undirected,42461,,,1732
natalan,ibai,Undirected,42462,,,898
natalan,GradyWhite_,Undirected,42463,,,844
natalan,TheGrefg,Undirected,42464,,,814
natalan,RobertoCein,Undirected,42465,,,776
natalan,Rubius,Undirected,42466,,,3762
epicenter_en1,Dota2ruhub2,Undirected,42478,,,714
epicenter_en1,CohhCarnage,Undirected,42479,,,674
epicenter_en1,TEBtv,Undirected,42480,,,1104
epicenter_en1,LIRIK,Undirected,42481,,,1166
epicenter_en1,masondota2,Undirected,42482,,,4952
epicenter_en1,RduLIVE,Undirected,42483,,,572
epicenter_en1,Thijs,Undirected,42484,,,618
epicenter_en1,singsing,Undirected,42485,,,794
epicenter_en1,Sykkuno,Undirected,42486,,,624
epicenter_en1,epic_sh4doweh,Undirected,42487,,,1110
epicenter_en1,Trainwreckstv,Undirected,42488,,,826
epicenter_en1,AdmiralBulldog,Undirected,42489,,,3904
epicenter_en1,AdmiralBahroo,Undirected,42490,,,526
epicenter_en1,Nikobaby_,Undirected,42491,,,1724
epicenter_en1,HasanAbi,Undirected,42492,,,690
epicenter_en1,Quin69,Undirected,42493,,,588
epicenter_en1,ludwig,Undirected,42494,,,890
epicenter_en1,sodapoppin,Undirected,42495,,,1174
epicenter_en1,MitchJones,Undirected,42496,,,596
epicenter_en1,ROSHTEIN,Undirected,42497,,,558
epicenter_en1,Yogscast,Undirected,42498,,,504
epicenter_en1,GMHikaru,Undirected,42499,,,1064
epicenter_en1,epicenter_en2,Undirected,42500,,,11272
epicenter_en1,OGADotaPIT,Undirected,42501,,,6360
epicenter_en1,TEBtv3,Undirected,42502,,,678
epicenter_en1,GunnarDotA2,Undirected,42503,,,2186
MuTeX,NICKMERCS,Undirected,42508,,,3014
MuTeX,HusKerrs,Undirected,42509,,,1558
MuTeX,TimTheTatman,Undirected,42510,,,790
MuTeX,FaZeBlaze,Undirected,42511,,,950
Philza,SmallAnt,Undirected,42524,,,512
Philza,NICKMERCS,Undirected,42525,,,504
Philza,Nihachu,Undirected,42526,,,12502
Philza,moistcr1tikal,Undirected,42527,,,1086
Philza,dakotaz,Undirected,42528,,,542
Philza,beschttv,Undirected,42529,,,1330
Philza,awesamdude,Undirected,42530,,,11264
Philza,Eret,Undirected,42531,,,3946
Philza,Tubbo,Undirected,42532,,,33786
Philza,AriaSaki,Undirected,42533,,,530
Philza,Tfue,Undirected,42534,,,962
Philza,Sykkuno,Undirected,42535,,,4082
Philza,Trainwreckstv,Undirected,42536,,,1170
Philza,TimTheTatman,Undirected,42537,,,516
Philza,jacksepticeye,Undirected,42538,,,1994
Philza,ludwig,Undirected,42539,,,3460
Philza,Punz,Undirected,42540,,,4482
Philza,ConnorEatsPants,Undirected,42541,,,6380
Philza,DropsByPonk,Undirected,42542,,,1970
Philza,5uppp,Undirected,42543,,,2228
Philza,peterparkTV,Undirected,42544,,,648
SmallAnt,moistcr1tikal,Undirected,42549,,,568
SmallAnt,Sykkuno,Undirected,42550,,,758
SmallAnt,ludwig,Undirected,42551,,,1994
SmallAnt,PointCrow,Undirected,42552,,,556
Syndicate,NICKMERCS,Undirected,42564,,,1770
Syndicate,LIRIK,Undirected,42565,,,704
Syndicate,AriaSaki,Undirected,42566,,,532
Syndicate,Tfue,Undirected,42567,,,556
Syndicate,Trainwreckstv,Undirected,42568,,,902
Syndicate,Castro_1021,Undirected,42569,,,1490
Syndicate,TimTheTatman,Undirected,42570,,,1378
Syndicate,ludwig,Undirected,42571,,,502
Syndicate,sodapoppin,Undirected,42572,,,764
Syndicate,scump,Undirected,42573,,,1148
QuarterJade,NICKMERCS,Undirected,42598,,,684
QuarterJade,moistcr1tikal,Undirected,42599,,,520
QuarterJade,LIRIK,Undirected,42600,,,632
QuarterJade,dakotaz,Undirected,42601,,,680
QuarterJade,AriaSaki,Undirected,42602,,,5388
QuarterJade,fuslie,Undirected,42603,,,5596
QuarterJade,Sykkuno,Undirected,42604,,,8974
QuarterJade,joeytuan,Undirected,42605,,,7338
QuarterJade,Trainwreckstv,Undirected,42606,,,1486
QuarterJade,Maya,Undirected,42607,,,616
QuarterJade,TimTheTatman,Undirected,42608,,,580
QuarterJade,HasanAbi,Undirected,42609,,,672
QuarterJade,jacksepticeye,Undirected,42610,,,1112
QuarterJade,ludwig,Undirected,42611,,,7826
QuarterJade,sodapoppin,Undirected,42612,,,1326
QuarterJade,MitchJones,Undirected,42613,,,512
QuarterJade,itsRyanHiga,Undirected,42614,,,1974
QuarterJade,39daph,Undirected,42615,,,1420
QuarterJade,Ash_on_LoL,Undirected,42616,,,3316
QuarterJade,5uppp,Undirected,42617,,,620
QuarterJade,bnans,Undirected,42618,,,1270
QuarterJade,peterparkTV,Undirected,42619,,,3692
QuarterJade,Masayoshi,Undirected,42620,,,4092
Dota2ruhub2,buster,Undirected,42626,,,562
Dota2ruhub2,Dota2ruhub3,Undirected,42627,,,936
Dota2ruhub2,ybicanoooobov,Undirected,42628,,,778
Dota2ruhub2,epic_sh4doweh,Undirected,42629,,,2036
Dota2ruhub2,OGADotaPIT,Undirected,42630,,,560
Dota2ruhub2,CSRuHub,Undirected,42631,,,788
NICKMERCS,CDNThe3rd,Undirected,42689,,,826
NICKMERCS,scoped,Undirected,42690,,,4044
NICKMERCS,CohhCarnage,Undirected,42691,,,956
NICKMERCS,moistcr1tikal,Undirected,42692,,,600
NICKMERCS,LIRIK,Undirected,42693,,,1784
NICKMERCS,ops1x,Undirected,42694,,,1630
NICKMERCS,dakotaz,Undirected,42695,,,3600
NICKMERCS,Heelmike,Undirected,42696,,,990
NICKMERCS,Tyceno,Undirected,42697,,,704
NICKMERCS,TeePee,Undirected,42698,,,1702
NICKMERCS,Crowder,Undirected,42699,,,1844
NICKMERCS,StableRonaldo_,Undirected,42700,,,3024
NICKMERCS,ibai,Undirected,42701,,,540
NICKMERCS,ShivFPS,Undirected,42702,,,992
NICKMERCS,Shotz,Undirected,42703,,,650
NICKMERCS,AriaSaki,Undirected,42704,,,582
NICKMERCS,fuslie,Undirected,42705,,,756
NICKMERCS,wavyjacob,Undirected,42706,,,710
NICKMERCS,Tfue,Undirected,42707,,,4584
NICKMERCS,HusKerrs,Undirected,42708,,,5556
NICKMERCS,LosPollosTV,Undirected,42709,,,3034
NICKMERCS,LuluLuvely,Undirected,42710,,,922
NICKMERCS,Sykkuno,Undirected,42711,,,3502
NICKMERCS,Loeya,Undirected,42712,,,1588
NICKMERCS,Trainwreckstv,Undirected,42713,,,5424
NICKMERCS,Loserfruit,Undirected,42714,,,528
NICKMERCS,Castro_1021,Undirected,42715,,,3276
NICKMERCS,Maya,Undirected,42716,,,710
NICKMERCS,TimTheTatman,Undirected,42717,,,26374
NICKMERCS,HasanAbi,Undirected,42718,,,1508
NICKMERCS,Quin69,Undirected,42719,,,710
NICKMERCS,TheGrefg,Undirected,42720,,,690
NICKMERCS,jacksepticeye,Undirected,42721,,,586
NICKMERCS,Doublelift,Undirected,42722,,,630
NICKMERCS,EmadGG,Undirected,42723,,,1648
NICKMERCS,Arab,Undirected,42724,,,806
NICKMERCS,ludwig,Undirected,42725,,,3330
NICKMERCS,Replays,Undirected,42726,,,1404
NICKMERCS,Gladd,Undirected,42727,,,894
NICKMERCS,sodapoppin,Undirected,42728,,,2392
NICKMERCS,MitchJones,Undirected,42729,,,952
NICKMERCS,Maximilian_DOOD,Undirected,42730,,,726
NICKMERCS,Bugha,Undirected,42731,,,3074
NICKMERCS,Dashy,Undirected,42732,,,550
NICKMERCS,ImDilla,Undirected,42733,,,2142
NICKMERCS,mitr0,Undirected,42734,,,526
NICKMERCS,Gotaga,Undirected,42735,,,620
NICKMERCS,scump,Undirected,42736,,,4856
NICKMERCS,ROSHTEIN,Undirected,42737,,,994
NICKMERCS,pokelawls,Undirected,42738,,,570
NICKMERCS,UnknownxArmy,Undirected,42739,,,1272
NICKMERCS,Tommey,Undirected,42740,,,686
NICKMERCS,GMHikaru,Undirected,42741,,,762
NICKMERCS,FaZeBlaze,Undirected,42742,,,2270
NICKMERCS,x2Twins,Undirected,42743,,,740
NICKMERCS,jordy2d,Undirected,42744,,,902
NICKMERCS,averagejoewo,Undirected,42745,,,1110
NICKMERCS,bronny,Undirected,42746,,,1016
NICKMERCS,NateHill,Undirected,42747,,,3364
NICKMERCS,Rubius,Undirected,42748,,,920
CDNThe3rd,LIRIK,Undirected,42754,,,510
CDNThe3rd,Trainwreckstv,Undirected,42755,,,524
CDNThe3rd,TimTheTatman,Undirected,42756,,,522
Kamet0,Sardoche,Undirected,42757,,,1394
Kamet0,Ponce,Undirected,42758,,,628
Kamet0,Solary,Undirected,42759,,,504
Kamet0,Gotaga,Undirected,42760,,,654
Kamet0,lestream,Undirected,42761,,,764
Kamet0,Alderiate,Undirected,42762,,,548
scoped,ops1x,Undirected,42775,,,1632
scoped,dakotaz,Undirected,42776,,,630
scoped,StableRonaldo_,Undirected,42777,,,2564
scoped,Marzz_Ow,Undirected,42778,,,582
scoped,wavyjacob,Undirected,42779,,,1040
scoped,Tfue,Undirected,42780,,,998
scoped,Trainwreckstv,Undirected,42781,,,518
scoped,EmadGG,Undirected,42782,,,1156
scoped,Arab,Undirected,42783,,,1678
scoped,xTheSolutionTV,Undirected,42784,,,548
scoped,Replays,Undirected,42785,,,908
scoped,Bugha,Undirected,42786,,,2394
scoped,UnknownxArmy,Undirected,42787,,,1194
scoped,x2Twins,Undirected,42788,,,906
scoped,NateHill,Undirected,42789,,,516
BastiGHG,rewinside,Undirected,42791,,,1052
BastiGHG,Trymacs,Undirected,42792,,,2852
BastiGHG,GTimeTV,Undirected,42793,,,528
BastiGHG,NoWay4u_Sir,Undirected,42794,,,518
BastiGHG,Rumathra,Undirected,42795,,,556
LVPes,auronplay,Undirected,42799,,,860
LVPes,ibai,Undirected,42800,,,8062
LVPes,ReventXz,Undirected,42801,,,1736
LVPes,knekro,Undirected,42802,,,1274
LVPes,Th3Antonio,Undirected,42803,,,2488
LVPes,IamCristinini,Undirected,42804,,,1612
LVPes,IlloJuan,Undirected,42805,,,766
LVPes,Werlyb,Undirected,42806,,,1698
LVPes,ElmiilloR,Undirected,42807,,,4584
LVPes,Rubius,Undirected,42808,,,1222
finalfantasyxiv,fps_shaka,Undirected,42809,,,1088
JASONR,ONSCREEN,Undirected,42815,,,582
JASONR,tarik,Undirected,42816,,,672
CohhCarnage,The_Happy_Hob,Undirected,42838,,,536
CohhCarnage,LIRIK,Undirected,42839,,,5814
CohhCarnage,Thijs,Undirected,42840,,,678
CohhCarnage,Towelliee,Undirected,42841,,,622
CohhCarnage,Sykkuno,Undirected,42842,,,638
CohhCarnage,Trainwreckstv,Undirected,42843,,,814
CohhCarnage,Anthony_Kongphan,Undirected,42844,,,646
CohhCarnage,AdmiralBahroo,Undirected,42845,,,5456
CohhCarnage,Fextralife,Undirected,42846,,,718
CohhCarnage,TimTheTatman,Undirected,42847,,,1844
CohhCarnage,HasanAbi,Undirected,42848,,,1650
CohhCarnage,Quin69,Undirected,42849,,,1086
CohhCarnage,ludwig,Undirected,42850,,,934
CohhCarnage,sodapoppin,Undirected,42851,,,2458
CohhCarnage,MitchJones,Undirected,42852,,,540
CohhCarnage,Maximilian_DOOD,Undirected,42853,,,1936
CohhCarnage,Warframe,Undirected,42854,,,894
CohhCarnage,Sacriel,Undirected,42855,,,1148
CohhCarnage,Yogscast,Undirected,42856,,,920
CohhCarnage,39daph,Undirected,42857,,,644
CohhCarnage,GMHikaru,Undirected,42858,,,578
Nihachu,moistcr1tikal,Undirected,42863,,,598
Nihachu,beschttv,Undirected,42864,,,856
Nihachu,awesamdude,Undirected,42865,,,5040
Nihachu,Eret,Undirected,42866,,,2180
Nihachu,Tubbo,Undirected,42867,,,14872
Nihachu,Sykkuno,Undirected,42868,,,2468
Nihachu,jacksepticeye,Undirected,42869,,,970
Nihachu,ludwig,Undirected,42870,,,1248
Nihachu,Punz,Undirected,42871,,,2554
Nihachu,ConnorEatsPants,Undirected,42872,,,3492
Nihachu,DropsByPonk,Undirected,42873,,,868
Nihachu,5uppp,Undirected,42874,,,1158
moistcr1tikal,LIRIK,Undirected,42903,,,872
moistcr1tikal,awesamdude,Undirected,42904,,,506
moistcr1tikal,Tubbo,Undirected,42905,,,1258
moistcr1tikal,AriaSaki,Undirected,42906,,,568
moistcr1tikal,fuslie,Undirected,42907,,,702
