Source, Target, Weights
Philza,NICKMERCS,252
Philza,SteveSuptic,197
Philza,Punz,2241
Philza,HusKerrs,106
Philza,AdmiralBahroo,130
Philza,Ash_on_LoL,156
Philza,Trymacs,126
Philza,sleepy,178
Philza,DanTDM,141
Philza,Castro_1021,170
Philza,39daph,118
Philza,GMHikaru,214
Philza,beschttv,665
Philza,Eret,1973
Philza,GeorgeNotFound,10542
Philza,Nihachu,6251
Philza,ConnorEatsPants,3190
Philza,Enviosity,106
Philza,Yogscast,211
Philza,Jankos,112
Philza,Rekkles,159
Philza,SmallAnt,256
Philza,StableRonaldo_,162
Philza,fuslie,214
TwitchKR,dopa24,168
Genburten,loustreams,310
Genburten,daltoosh,306
Genburten,TSM_ImperialHal,2125
Genburten,EmadGG,137
Genburten,fps_shaka,195
Genburten,LuluLuvely,114
Genburten,ShivFPS,289
Genburten,playapex,203
Genburten,Rogue,204
nelkboys,Ninja,454
nelkboys,Xposed,482
nelkboys,loltyler1,183
nelkboys,summit1g,171
nelkboys,AdinRoss,791
nelkboys,shroud,147
nelkboys,stevewillsendit,1227
nelkboys,Flight23white,237
nelkboys,xQcOW,768
nelkboys,Mizkif,285
nelkboys,Swagg,190
nelkboys,ops1x,120
nelkboys,Tfue,235
nelkboys,Sykkuno,186
nelkboys,scump,198
nelkboys,bronny,109
nelkboys,TimTheTatman,250
nelkboys,scoped,118
nelkboys,Symfuhny,160
nelkboys,Nadeshot,180
nelkboys,SypherPK,171
nelkboys,Trainwreckstv,275
nelkboys,Clix,832
nelkboys,ludwig,405
nelkboys,dakotaz,109
nelkboys,Bugha,112
nelkboys,NICKMERCS,992
nelkboys,LosPollosTV,234
nelkboys,DavidDobrik,134
nelkboys,Castro_1021,189
nelkboys,GeorgeNotFound,128
nelkboys,ROSHTEIN,174
nelkboys,StableRonaldo_,373
nelkboys,RiceGum,553
Fextralife,Ninja,110
Fextralife,loltyler1,203
Fextralife,Vinesauce,135
Fextralife,summit1g,256
Fextralife,roflgator,106
Fextralife,DrLupo,119
Fextralife,shroud,241
Fextralife,MOONMOON,220
Fextralife,dunkstream,201
Fextralife,sneakylol,104
Fextralife,xQcOW,362
Fextralife,Destiny,113
Fextralife,Mizkif,149
Fextralife,nl_Kripp,117
Fextralife,zackrawrr,104
Fextralife,epicenter_en1,134
Fextralife,Thijs,106
Fextralife,Nmplol,128
Fextralife,Sykkuno,147
Fextralife,Jinnytty,116
Fextralife,Warframe,121
Fextralife,Quin69,113
Fextralife,g2perkz,117
Fextralife,CohhCarnage,359
Fextralife,TimTheTatman,121
Fextralife,Doublelift,111
Fextralife,Trainwreckstv,159
Fextralife,HasanAbi,232
Fextralife,ludwig,215
Fextralife,sodapoppin,224
Fextralife,moistcr1tikal,140
Fextralife,LIRIK,250
Fextralife,pokimane,104
Fextralife,itsHafu,115
Fextralife,MitchJones,108
Fextralife,Gorgc,107
Fextralife,Maximilian_DOOD,228
Fextralife,The_Happy_Hob,165
Fextralife,NICKMERCS,121
Fextralife,AdmiralBahroo,209
Fextralife,39daph,106
Fextralife,GMHikaru,123
Fextralife,Yogscast,169
Fextralife,Rekkles,125
Enviosity,Ninja,144
Enviosity,loltyler1,254
Enviosity,summit1g,129
Enviosity,roflgator,110
Enviosity,shroud,184
Enviosity,MOONMOON,249
Enviosity,dunkstream,120
Enviosity,WARDELL,111
Enviosity,sneakylol,121
Enviosity,xChocoBars,111
Enviosity,xQcOW,640
Enviosity,Mizkif,192
Enviosity,TenZ,127
Enviosity,nl_Kripp,115
Enviosity,epicenter_en1,164
Enviosity,ibai,106
Enviosity,dogdog,115
Enviosity,Nmplol,136
Enviosity,Sykkuno,347
Enviosity,Jinnytty,148
Enviosity,pokelawls,117
Enviosity,Warframe,114
Enviosity,Rubius,110
Enviosity,Quin69,111
Enviosity,g2perkz,119
Enviosity,Tectone,847
Enviosity,peterparkTV,148
Enviosity,CohhCarnage,187
Enviosity,TimTheTatman,116
Enviosity,5uppp,107
Enviosity,Doublelift,132
Enviosity,Trainwreckstv,249
Enviosity,HasanAbi,209
Enviosity,knekro,244
Enviosity,ludwig,364
Enviosity,dakotaz,108
Enviosity,AriaSaki,156
Enviosity,GothamChess,101
Enviosity,TinaKitten,135
Enviosity,sodapoppin,244
Enviosity,moistcr1tikal,138
Enviosity,LIRIK,272
Enviosity,Scarra,116
Enviosity,pokimane,224
Enviosity,singsing,165
Enviosity,itsHafu,216
Enviosity,NymN,134
Enviosity,QuarterJade,139
Enviosity,alanzoka,107
Enviosity,Gorgc,126
Enviosity,AdmiralBulldog,168
Enviosity,Maximilian_DOOD,125
Enviosity,NICKMERCS,117
Enviosity,k3soju,127
Enviosity,AdmiralBahroo,320
Enviosity,Ash_on_LoL,110
Enviosity,sleepy,146
Enviosity,39daph,175
Enviosity,GMHikaru,152
Enviosity,ironmouse,105
Enviosity,Philza,106
Enviosity,Rekkles,170
Enviosity,TFBlade,106
Enviosity,fuslie,140
Sacriel,Ninja,157
Sacriel,loltyler1,128
Sacriel,summit1g,705
Sacriel,LVNDMARK,217
Sacriel,DrLupo,317
Sacriel,Amouranth,112
Sacriel,shroud,636
Sacriel,MOONMOON,131
Sacriel,xChocoBars,183
Sacriel,xQcOW,208
Sacriel,Mizkif,154
Sacriel,chocoTaco,108
Sacriel,Natsumiii,163
Sacriel,Nmplol,150
Sacriel,Sykkuno,187
Sacriel,Jinnytty,107
Sacriel,pokelawls,102
Sacriel,Warframe,104
Sacriel,Quin69,106
Sacriel,itsRyanHiga,118
Sacriel,peterparkTV,138
Sacriel,CohhCarnage,574
Sacriel,TimTheTatman,217
Sacriel,Symfuhny,102
Sacriel,Trainwreckstv,163
Sacriel,Anthony_Kongphan,167
Sacriel,HasanAbi,135
Sacriel,ludwig,274
Sacriel,dakotaz,123
Sacriel,AriaSaki,238
Sacriel,TinaKitten,150
Sacriel,sodapoppin,222
Sacriel,LIRIK,577
Sacriel,pokimane,185
Sacriel,Syndicate,105
Sacriel,itsHafu,166
Sacriel,QuarterJade,207
Sacriel,Deadlyslob,126
Sacriel,Maximilian_DOOD,114
Sacriel,Ottomated,101
Sacriel,NICKMERCS,161
Sacriel,AdmiralBahroo,283
Sacriel,bnans,716
Sacriel,Ash_on_LoL,213
Sacriel,Smoke,215
Sacriel,Castro_1021,107
Sacriel,39daph,119
Sacriel,GMHikaru,103
Sacriel,TheRunningManZ,138
Sacriel,Yogscast,132
Sacriel,fuslie,168
CoreJJ,loltyler1,605
CoreJJ,summit1g,112
CoreJJ,shroud,133
CoreJJ,sneakylol,464
CoreJJ,xQcOW,232
CoreJJ,Mizkif,112
CoreJJ,Captainflowers22,727
CoreJJ,Sykkuno,129
CoreJJ,g2perkz,553
CoreJJ,midbeast,186
CoreJJ,Doublelift,697
CoreJJ,Trainwreckstv,117
CoreJJ,HasanAbi,103
CoreJJ,KarasMai,168
CoreJJ,Sanchovies,119
CoreJJ,ludwig,190
CoreJJ,dopa24,228
CoreJJ,Faker,189
CoreJJ,GMHikaru,113
CoreJJ,IWillDominate,402
CoreJJ,Jankos,299
CoreJJ,Rekkles,588
CoreJJ,TFBlade,155
Brunenger,Chigua,575
Brunenger,goncho,1564
Brunenger,DuendePablo,524
Brunenger,Gaston,155
Brunenger,Vicens,130
Brunenger,ibai,1403
Brunenger,Rubius,772
Brunenger,TheGrefg,370
Brunenger,auronplay,578
Brunenger,coscu,2587
Brunenger,ElmiilloR,171
Brunenger,IamCristinini,216
Brunenger,x6FlipiN,126
Brunenger,facubanzas,392
Brunenger,LITkillah,580
Brunenger,Bananirou,139
Brunenger,TheMasterRodrigo,755
adolfz,tinowns,149
adolfz,Gaules,426
adolfz,JonVlogs,170
adolfz,casimito,610
adolfz,loud_bak,142
adolfz,fer,277
adolfz,cidcidoso,103
adolfz,gafallen,526
adolfz,fnxLNTC,218
adolfz,deercheerup,308
adolfz,FlowPodcast,117
adolfz,alanzoka,362
adolfz,jean_mago,104
adolfz,hastad,109
adolfz,NOBRU,122
adolfz,henriquehen1,118
adolfz,Rakin,122
adolfz,RatoBorrachudo,107
adolfz,aXtLOL,220
adolfz,Castro_1021,237
adolfz,tioorochitwitch,119
adolfz,ziGueira,254
adolfz,PatoPapao,115
PainLivestream,ELoTRiX,260
PainLivestream,Amar,169
PainLivestream,xTheSolutionTV,106
PainLivestream,FabienneXIII,413
PainLivestream,iNoiizY,143
PainLivestream,unsympathisch_tv,109
PainLivestream,Trymacs,280
PainLivestream,Castro_1021,117
PainLivestream,eliasn97,995
Th3Antonio,loltyler1,157
Th3Antonio,shroud,110
Th3Antonio,MYM_ALKAPONE,122
Th3Antonio,goncho,187
Th3Antonio,xQcOW,102
Th3Antonio,DuendePablo,142
Th3Antonio,Vicens,103
Th3Antonio,ibai,6871
Th3Antonio,Werlyb,830
Th3Antonio,G4G_REVENANT,273
Th3Antonio,Rubius,1162
Th3Antonio,Perxitaa,113
Th3Antonio,g2perkz,292
Th3Antonio,TheGrefg,344
Th3Antonio,auronplay,609
Th3Antonio,LVPes,1244
Th3Antonio,MarkiLokurasY,110
Th3Antonio,FolagorLives,192
Th3Antonio,knekro,2063
Th3Antonio,aroyitt,117
Th3Antonio,alexelcapo,873
Th3Antonio,coscu,262
Th3Antonio,ElmiilloR,2453
Th3Antonio,lol_selfmade,114
Th3Antonio,dopa24,118
Th3Antonio,IamCristinini,501
Th3Antonio,Reborn_Live,105
Th3Antonio,ReventXz,1191
Th3Antonio,elded,125
Th3Antonio,Staryuuki,118
Th3Antonio,Faker,164
Th3Antonio,MenosTrece,123
Th3Antonio,IlloJuan,546
Th3Antonio,Jankos,185
Th3Antonio,Rekkles,628
eliasn97,Ninja,132
eliasn97,xQcOW,137
eliasn97,Rumathra,273
eliasn97,GTimeTV,165
eliasn97,itsRiaad,1682
eliasn97,Staiy,116
eliasn97,BastiGHG,203
eliasn97,ELoTRiX,707
eliasn97,DeuceAce,126
eliasn97,Clix,113
eliasn97,Amar,1124
eliasn97,NoWay4u_Sir,181
eliasn97,melina,136
eliasn97,TrilluXe,166
eliasn97,xTheSolutionTV,225
eliasn97,rewinside,332
eliasn97,FabienneXIII,1914
eliasn97,Vlesk,179
eliasn97,iNoiizY,170
eliasn97,unsympathisch_tv,380
eliasn97,NICKMERCS,135
eliasn97,Trymacs,2798
eliasn97,Castro_1021,446
eliasn97,PainLivestream,995
eliasn97,Rekkles,104
eliasn97,ROSHTEIN,280
AntoineDanielLive,xQcOW,152
AntoineDanielLive,Locklear,492
AntoineDanielLive,Sykkuno,134
AntoineDanielLive,Gotaga,837
AntoineDanielLive,Laink,3569
AntoineDanielLive,Alderiate,557
AntoineDanielLive,Shaunz,665
AntoineDanielLive,chowh1,191
AntoineDanielLive,Joueur_du_Grenier,3036
AntoineDanielLive,Sardoche,2224
AntoineDanielLive,Skyyart,555
AntoineDanielLive,lestream,2406
AntoineDanielLive,pokimane,230
AntoineDanielLive,LeBouseuh,158
AntoineDanielLive,JLTomy,138
AntoineDanielLive,RebeuDeter,167
AntoineDanielLive,Ponce,4191
AntoineDanielLive,BruceGrannec,217
AntoineDanielLive,JeelTV,472
AntoineDanielLive,Doigby,119
AntoineDanielLive,GMHikaru,133
AntoineDanielLive,Tonton,245
AntoineDanielLive,Kamet0,191
AntoineDanielLive,Solary,490
AntoineDanielLive,Rekkles,194
AntoineDanielLive,mistermv,2687
sips_,summit1g,151
sips_,shroud,117
sips_,MOONMOON,115
sips_,xQcOW,196
sips_,Nmplol,109
sips_,CohhCarnage,185
sips_,Trainwreckstv,111
sips_,HasanAbi,113
sips_,ludwig,130
sips_,sodapoppin,186
sips_,LIRIK,183
sips_,Tomato,102
sips_,itsHafu,129
sips_,AdmiralBahroo,116
sips_,39daph,105
sips_,Yogscast,2021
MenosTrece,MYM_ALKAPONE,118
MenosTrece,goncho,136
MenosTrece,DuendePablo,187
MenosTrece,ibai,802
MenosTrece,G4G_REVENANT,174
MenosTrece,Rubius,668
MenosTrece,TheGrefg,101
MenosTrece,auronplay,215
MenosTrece,LVPes,116
MenosTrece,knekro,307
MenosTrece,alexelcapo,281
MenosTrece,ElmiilloR,202
MenosTrece,IamCristinini,144
MenosTrece,ReventXz,109
MenosTrece,elded,105
MenosTrece,Th3Antonio,123
MenosTrece,IlloJuan,246
MenosTrece,Rekkles,103
x2Twins,Ninja,482
x2Twins,yamatonjp,114
x2Twins,loltyler1,114
x2Twins,summit1g,172
x2Twins,DrLupo,188
x2Twins,AdinRoss,146
x2Twins,Gaules,161
x2Twins,Amouranth,135
x2Twins,shroud,191
x2Twins,Fresh,936
x2Twins,BruceDropEmOff,119
x2Twins,xQcOW,380
x2Twins,Chica,275
x2Twins,Cizzorz,109
x2Twins,chocoTaco,107
x2Twins,Replays,207
x2Twins,ops1x,194
x2Twins,Tfue,127
x2Twins,Thijs,140
x2Twins,Rubius,125
x2Twins,Quin69,116
x2Twins,ONSCREEN,125
x2Twins,Heelmike,113
x2Twins,EmadGG,166
x2Twins,TheGrefg,134
x2Twins,kyo1984123,105
x2Twins,Greekgodx,166
x2Twins,scoped,453
x2Twins,Symfuhny,195
x2Twins,SypherPK,470
x2Twins,Trainwreckstv,217
x2Twins,MarkiLokurasY,150
x2Twins,Shaunz,123
x2Twins,Clix,775
x2Twins,Recrent,140
x2Twins,ShivFPS,113
x2Twins,AriaSaki,178
x2Twins,sodapoppin,150
x2Twins,lestream,135
x2Twins,Xiuder_,167
x2Twins,Bugha,196
x2Twins,ilMasseo,103
x2Twins,pokimane,110
x2Twins,Loeya,288
x2Twins,Shlorox,102
x2Twins,Loserfruit,331
x2Twins,Syndicate,139
x2Twins,Arab,170
x2Twins,itsHafu,115
x2Twins,Ponce,129
x2Twins,QuarterJade,106
x2Twins,Gorgc,109
x2Twins,Maximilian_DOOD,150
x2Twins,robcdee,114
x2Twins,NICKMERCS,370
x2Twins,Ash_on_LoL,152
x2Twins,JeelTV,114
x2Twins,Castro_1021,154
x2Twins,Tyceno,158
x2Twins,djrayraytaiwan,124
x2Twins,SPYGEA,118
x2Twins,StableRonaldo_,222
Brawlhalla,xQcOW,211
Brawlhalla,Sykkuno,120
Brawlhalla,Rubius,238
Brawlhalla,boomiexd,8713
Brawlhalla,tommyinnit,122
Brawlhalla,ludwig,107
RayNarvaezJr,xQcOW,123
RayNarvaezJr,ludwig,127
Solary,loltyler1,189
Solary,xQcOW,121
Solary,Locklear,208
Solary,Gotaga,700
Solary,g2perkz,223
Solary,Laink,293
Solary,Alderiate,2071
Solary,Doublelift,109
Solary,Shaunz,853
Solary,chowh1,131
Solary,Joueur_du_Grenier,270
Solary,Sardoche,1291
Solary,Skyyart,338
Solary,lestream,660
Solary,pokimane,114
Solary,JLTomy,181
Solary,RebeuDeter,145
Solary,Ponce,498
Solary,Faker,195
Solary,BruceGrannec,128
Solary,JeelTV,130
Solary,GMHikaru,101
Solary,Tonton,144
Solary,Kamet0,252
Solary,AntoineDanielLive,490
Solary,Jankos,151
Solary,Rekkles,578
Solary,TFBlade,115
Solary,mistermv,544
IlloJuan,shroud,106
IlloJuan,goncho,180
IlloJuan,xQcOW,205
IlloJuan,DuendePablo,127
IlloJuan,Mizkif,102
IlloJuan,Vicens,129
IlloJuan,ibai,4563
IlloJuan,Werlyb,354
IlloJuan,G4G_REVENANT,377
IlloJuan,Rubius,1604
IlloJuan,Perxitaa,137
IlloJuan,g2perkz,145
IlloJuan,TheGrefg,462
IlloJuan,auronplay,1041
IlloJuan,tv_congo,115
IlloJuan,LVPes,383
IlloJuan,MarkiLokurasY,240
IlloJuan,FolagorLives,173
IlloJuan,knekro,1544
IlloJuan,aroyitt,166
IlloJuan,alexelcapo,1306
IlloJuan,coscu,253
IlloJuan,ElmiilloR,1242
IlloJuan,IamCristinini,369
IlloJuan,Reborn_Live,144
IlloJuan,x6FlipiN,143
IlloJuan,ReventXz,588
IlloJuan,Alexby11,285
IlloJuan,Th3Antonio,546
IlloJuan,MenosTrece,246
IlloJuan,Rekkles,258
SparkofPhoenixTV,Rumathra,222
SparkofPhoenixTV,GTimeTV,286
SparkofPhoenixTV,BastiGHG,223
SparkofPhoenixTV,Shlorox,104
SparkofPhoenixTV,rewinside,269
SparkofPhoenixTV,Trymacs,791
Preachlfw,loltyler1,124
Preachlfw,summit1g,154
Preachlfw,shroud,431
Preachlfw,EsfandTV,162
Preachlfw,MOONMOON,112
Preachlfw,xQcOW,143
Preachlfw,Mizkif,180
Preachlfw,Pikabooirl,131
Preachlfw,zackrawrr,538
Preachlfw,cdewx,118
Preachlfw,Nmplol,225
Preachlfw,Jinnytty,116
Preachlfw,Quin69,613
Preachlfw,Towelliee,145
Preachlfw,g2perkz,103
Preachlfw,CohhCarnage,216
Preachlfw,TimTheTatman,134
Preachlfw,notmes,142
Preachlfw,Trainwreckstv,120
Preachlfw,HasanAbi,130
Preachlfw,ludwig,128
Preachlfw,sodapoppin,743
Preachlfw,LIRIK,158
Preachlfw,MitchJones,327
Preachlfw,Maya,111
Preachlfw,GingiTV,313
Preachlfw,AdmiralBahroo,145
Preachlfw,Naguura,208
Preachlfw,Yogscast,171
Preachlfw,Rekkles,125
Preachlfw,limit_maximum,374
Gokhan_Oner,shroud,103
Gokhan_Oner,Chips,414
Gokhan_Oner,Jahrein,785
Gokhan_Oner,PurpleBixi,470
Gokhan_Oner,FabulousN,211
Gokhan_Oner,Eray,376
Gokhan_Oner,XANTAREScN,258
Gokhan_Oner,Rammus53,112
Gokhan_Oner,Zeitnotlol,130
Gokhan_Oner,Toqtir,253
Gokhan_Oner,w0xic,332
Gokhan_Oner,melina,230
Gokhan_Oner,Elraenn,1025
Gokhan_Oner,annadeniz,255
Gokhan_Oner,wtcN,961
Gokhan_Oner,Crystal_LoL,194
Gokhan_Oner,Lunawae,246
Gokhan_Oner,CyberRulzTv,136
ZLOYn,Ninja,118
ZLOYn,summit1g,120
ZLOYn,Dota2RuHub,422
ZLOYn,DrLupo,104
ZLOYn,Gaules,128
ZLOYn,Amouranth,127
ZLOYn,shroud,190
ZLOYn,xQcOW,169
ZLOYn,AhriNyan,2392
ZLOYn,mokrivskyi,4067
ZLOYn,Thijs,127
ZLOYn,GAECHKATM,295
ZLOYn,ybicanoooobov,137
ZLOYn,ONSCREEN,117
ZLOYn,modestal,560
ZLOYn,XANTAREScN,112
ZLOYn,HoneyMad,125
ZLOYn,Greekgodx,114
ZLOYn,Symfuhny,103
ZLOYn,Trainwreckstv,132
ZLOYn,MarkiLokurasY,101
ZLOYn,Shaunz,120
ZLOYn,Recrent,313
ZLOYn,AriaSaki,127
ZLOYn,sodapoppin,133
ZLOYn,Stray228,244
ZLOYn,lestream,121
ZLOYn,Xiuder_,106
ZLOYn,karavay46,1109
ZLOYn,1mpala,360
ZLOYn,Loeya,121
ZLOYn,Loserfruit,113
ZLOYn,buster,5878
ZLOYn,Syndicate,121
ZLOYn,des0ut,436
ZLOYn,Ponce,123
ZLOYn,JesusAVGN,307
ZLOYn,Lobanjicaa,194
ZLOYn,Maximilian_DOOD,106
ZLOYn,mihalina_,468
ZLOYn,robcdee,103
ZLOYn,KarmikKoala,110
ZLOYn,JeelTV,117
ZLOYn,djrayraytaiwan,121
ZLOYn,epic_sh4doweh,326
ZLOYn,SPYGEA,120
ZLOYn,dinablin,575
ZLOYn,Evelone192,5940
ZLOYn,PCH3LK1N,1252
ZLOYn,Dosia_csgo,325
ZLOYn,archangel_hs,166
Shotz,Ninja,231
Shotz,loltyler1,177
Shotz,summit1g,1239
Shotz,PENTA,573
Shotz,LVNDMARK,169
Shotz,roflgator,135
Shotz,DrLupo,292
Shotz,AdinRoss,112
Shotz,dasMEHDI,3139
Shotz,Amouranth,105
Shotz,shroud,330
Shotz,MOONMOON,141
Shotz,Ramee,4873
Shotz,xQcOW,311
Shotz,UberHaxorNova,675
Shotz,RatedEpicz,5439
Shotz,Mizkif,354
Shotz,Tfue,135
Shotz,Nmplol,267
Shotz,Sykkuno,113
Shotz,Jinnytty,101
Shotz,pokelawls,128
Shotz,scump,186
Shotz,Quin69,108
Shotz,Kyle,486
Shotz,Zombie_Barricades,2151
Shotz,CohhCarnage,156
Shotz,Greekgodx,122
Shotz,TimTheTatman,404
Shotz,Symfuhny,137
Shotz,Nadeshot,121
Shotz,SypherPK,111
Shotz,Trainwreckstv,266
Shotz,HasanAbi,163
Shotz,Clix,114
Shotz,ludwig,371
Shotz,dakotaz,126
Shotz,sodapoppin,265
Shotz,LIRIK,316
Shotz,pokimane,144
Shotz,melina,103
Shotz,Syndicate,101
Shotz,NiteNightKid,108
Shotz,itsHafu,115
Shotz,Gladd,108
Shotz,MitchJones,146
Shotz,Maya,127
Shotz,NICKMERCS,325
Shotz,LosPollosTV,102
Shotz,AdmiralBahroo,131
Shotz,Smoke,134
Shotz,Spaceboy,229
Shotz,Castro_1021,166
Shotz,GMHikaru,102
Shotz,Rekkles,104
Shotz,ROSHTEIN,103
Yogscast,Ninja,131
Yogscast,loltyler1,308
Yogscast,Arcadum,122
Yogscast,Vinesauce,237
Yogscast,willneff,123
Yogscast,summit1g,371
Yogscast,PENTA,123
Yogscast,LVNDMARK,109
Yogscast,roflgator,156
Yogscast,DrLupo,145
Yogscast,dasMEHDI,105
Yogscast,Criken,185
Yogscast,Amouranth,121
Yogscast,shroud,381
Yogscast,EsfandTV,166
Yogscast,MOONMOON,329
Yogscast,dunkstream,339
Yogscast,sneakylol,103
Yogscast,xChocoBars,116
Yogscast,xQcOW,691
Yogscast,ChilledChaos,205
Yogscast,UberHaxorNova,128
Yogscast,Destiny,186
Yogscast,Mizkif,445
Yogscast,nl_Kripp,197
Yogscast,zackrawrr,168
Yogscast,SovietWomble,170
Yogscast,epicenter_en1,252
Yogscast,Thijs,145
Yogscast,dogdog,116
Yogscast,Nmplol,424
Yogscast,Sykkuno,330
Yogscast,Jinnytty,229
Yogscast,CallMeCarsonLIVE,120
Yogscast,pokelawls,216
Yogscast,Warframe,190
Yogscast,Quin69,205
Yogscast,g2perkz,159
Yogscast,Northernlion,214
Yogscast,peterparkTV,146
Yogscast,CohhCarnage,460
Yogscast,Greekgodx,136
Yogscast,TimTheTatman,185
Yogscast,Doublelift,118
Yogscast,tommyinnit,163
Yogscast,Trainwreckstv,304
Yogscast,HasanAbi,396
Yogscast,BobRoss,105
Yogscast,jacksepticeye,180
Yogscast,ludwig,589
Yogscast,dakotaz,126
Yogscast,AriaSaki,197
Yogscast,GothamChess,177
Yogscast,TinaKitten,126
Yogscast,sodapoppin,760
Yogscast,RduLIVE,108
Yogscast,moistcr1tikal,185
Yogscast,LIRIK,462
Yogscast,Tomato,321
Yogscast,PaymoneyWubby,126
Yogscast,Steelmage,101
Yogscast,Scarra,104
Yogscast,pokimane,263
Yogscast,melina,132
Yogscast,Syndicate,188
Yogscast,Pink_Sparkles,102
Yogscast,Tubbo,129
Yogscast,itsHafu,308
Yogscast,Gladd,124
Yogscast,Limmy,145
Yogscast,NymN,152
Yogscast,QuarterJade,137
Yogscast,MitchJones,214
Yogscast,Gorgc,145
Yogscast,AdmiralBulldog,167
Yogscast,Maximilian_DOOD,160
Yogscast,The_Happy_Hob,114
Yogscast,Maya,222
Yogscast,NICKMERCS,128
Yogscast,SteveSuptic,145
Yogscast,Kitboga,178
Yogscast,BotezLive,112
Yogscast,AdmiralBahroo,305
Yogscast,Ash_on_LoL,127
Yogscast,Kaellyn,108
Yogscast,Castro_1021,125
Yogscast,39daph,144
Yogscast,GMHikaru,260
Yogscast,GeorgeNotFound,126
Yogscast,ironmouse,103
Yogscast,ConnorEatsPants,118
Yogscast,Philza,211
Yogscast,Fextralife,169
Yogscast,Sacriel,132
Yogscast,sips_,2021
Yogscast,Preachlfw,171
Yogscast,Jankos,106
Yogscast,Rekkles,198
Yogscast,ROSHTEIN,105
Yogscast,SmallAnt,164
Yogscast,fuslie,126
Evelone192,Ninja,281
Evelone192,Dota2RuHub,3193
Evelone192,VooDooSh,275
Evelone192,Amouranth,107
Evelone192,shroud,370
Evelone192,xQcOW,434
Evelone192,AhriNyan,18300
Evelone192,mokrivskyi,12045
Evelone192,GAECHKATM,954
Evelone192,ybicanoooobov,951
Evelone192,modestal,2571
Evelone192,XANTAREScN,723
Evelone192,HoneyMad,750
Evelone192,Clix,105
Evelone192,Recrent,1449
Evelone192,Stray228,1803
Evelone192,RduLIVE,147
Evelone192,CSRuHub,419
Evelone192,karavay46,6080
Evelone192,1mpala,1359
Evelone192,Dota2ruhub2,289
Evelone192,buster,44696
Evelone192,des0ut,2696
Evelone192,JesusAVGN,2536
Evelone192,WELOVEGAMES,219
Evelone192,9pasha,259
Evelone192,Lobanjicaa,1014
Evelone192,mihalina_,878
Evelone192,KarmikKoala,494
Evelone192,BlackUFA,128
Evelone192,icebergdoto,575
Evelone192,Dota2ruhub3,139
Evelone192,MerlinChess,253
Evelone192,epic_sh4doweh,1812
Evelone192,dinablin,2516
Evelone192,ZLOYn,5940
Evelone192,PCH3LK1N,4384
Evelone192,Dosia_csgo,2931
Evelone192,rxnexus,288
Evelone192,archangel_hs,1186
Evelone192,iLame,221
Jankos,Ninja,226
Jankos,loltyler1,2775
Jankos,summit1g,281
Jankos,LVNDMARK,110
Jankos,DrLupo,114
Jankos,shroud,411
Jankos,MOONMOON,167
Jankos,dunkstream,165
Jankos,WARDELL,120
Jankos,sneakylol,618
Jankos,xQcOW,1137
Jankos,Destiny,121
Jankos,Mizkif,333
Jankos,TenZ,146
Jankos,Captainflowers22,366
Jankos,nl_Kripp,122
Jankos,boxbox,107
Jankos,zackrawrr,144
Jankos,TSM_ImperialHal,120
Jankos,Thijs,221
Jankos,ibai,592
Jankos,dogdog,145
Jankos,EWROON,160
Jankos,keanelol,116
Jankos,Werlyb,175
Jankos,Nmplol,282
Jankos,Sykkuno,301
Jankos,Jinnytty,199
Jankos,pokelawls,128
Jankos,Rubius,230
Jankos,Quin69,156
Jankos,g2perkz,6055
Jankos,Alderiate,117
Jankos,midbeast,745
Jankos,peterparkTV,112
Jankos,auronplay,116
Jankos,CohhCarnage,177
Jankos,Greekgodx,108
Jankos,TimTheTatman,153
Jankos,Symfuhny,102
Jankos,LVPes,175
Jankos,Doublelift,1362
Jankos,Trainwreckstv,336
Jankos,HasanAbi,262
Jankos,KarasMai,418
Jankos,knekro,127
Jankos,tarik,107
Jankos,alexelcapo,186
Jankos,Sanchovies,195
Jankos,ElmiilloR,373
Jankos,Sardoche,149
Jankos,ludwig,421
Jankos,dakotaz,102
Jankos,AriaSaki,141
Jankos,GothamChess,131
Jankos,sodapoppin,571
Jankos,RduLIVE,133
Jankos,moistcr1tikal,103
Jankos,LIRIK,403
Jankos,Nightblue3,258
Jankos,NoWay4u_Sir,412
Jankos,pokimane,278
Jankos,holak1337,115
Jankos,melina,202
Jankos,lol_selfmade,484
Jankos,dopa24,424
Jankos,itsHafu,212
Jankos,NymN,106
Jankos,QuarterJade,118
Jankos,ReventXz,163
Jankos,maxim,105
Jankos,jean_mago,128
Jankos,MitchJones,246
Jankos,Maya,154
Jankos,NICKMERCS,168
Jankos,Faker,1264
Jankos,k3soju,270
Jankos,Japczan,361
Jankos,AdmiralBahroo,158
Jankos,Castro_1021,124
Jankos,39daph,136
Jankos,GMHikaru,400
Jankos,IWillDominate,513
Jankos,lol_nemesis,265
Jankos,Philza,112
Jankos,CoreJJ,299
Jankos,Th3Antonio,185
Jankos,Solary,151
Jankos,Yogscast,106
Jankos,Rekkles,7518
Jankos,ROSHTEIN,142
Jankos,TFBlade,855
iceiceice,summit1g,103
iceiceice,Dota2RuHub,150
iceiceice,shroud,141
iceiceice,xQcOW,135
iceiceice,GunnarDotA2,331
iceiceice,epicenter_en1,651
iceiceice,epicenter_en2,143
iceiceice,OGADotaPIT,230
iceiceice,singsing,156
iceiceice,9pasha,123
