Source, Target, Weights
Sardoche,Kamet0,697
Sardoche,JLTomy,1602
Sardoche,BruceGrannec,605
Sardoche,LeBouseuh,1498
Sardoche,mistermv,1711
Sardoche,Shaunz,1377
Sardoche,chowh1,540
Sardoche,Ponce,3450
Sardoche,Solary,1291
Sardoche,Joueur_du_Grenier,1076
Sardoche,Laink,1291
Sardoche,Skyyart,905
Sardoche,Gotaga,4078
Sardoche,AntoineDanielLive,2224
Sardoche,lestream,2294
Sardoche,RebeuDeter,896
Sardoche,Alderiate,1496
lol_selfmade,g2perkz,1365
lol_selfmade,Rekkles,663
SPYGEA,yamatonjp,1099
SPYGEA,fps_shaka,4743
unsympathisch_tv,Maxi,1631
unsympathisch_tv,Trymacs,987
unsympathisch_tv,ELoTRiX,804
NeZaK_,POW3Rtv,618
JLTomy,Sardoche,1602
JLTomy,LeBouseuh,805
JLTomy,JLBichouu,4315
JLTomy,Gotaga,1526
JLTomy,RebeuDeter,1516
sleepy,xQcOW,689
sleepy,supertf,592
sleepy,ludwig,553
sleepy,Ash_on_LoL,542
LIRIK,Destiny,565
LIRIK,summit1g,6957
LIRIK,zackrawrr,740
LIRIK,Kitboga,534
LIRIK,dunkstream,630
LIRIK,Mizkif,2902
LIRIK,EsfandTV,747
LIRIK,xQcOW,7469
LIRIK,Ninja,863
LIRIK,MOONMOON,2500
LIRIK,DrLupo,1196
LIRIK,nl_Kripp,586
LIRIK,shroud,4102
LIRIK,loltyler1,1957
LIRIK,roflgator,666
LIRIK,dasMEHDI,567
LIRIK,LVNDMARK,765
LIRIK,g2perkz,547
LIRIK,Rekkles,632
LIRIK,pokimane,1030
LIRIK,Nmplol,3504
LIRIK,itsHafu,579
LIRIK,Jinnytty,1324
LIRIK,Gorgc,580
LIRIK,Greekgodx,893
LIRIK,epicenter_en1,583
LIRIK,NICKMERCS,892
LIRIK,CohhCarnage,2907
LIRIK,Thijs,612
LIRIK,Sykkuno,558
LIRIK,Trainwreckstv,1891
LIRIK,AdmiralBulldog,658
LIRIK,Castro_1021,558
LIRIK,Maya,1132
LIRIK,AdmiralBahroo,1286
LIRIK,TimTheTatman,1359
LIRIK,HasanAbi,2128
LIRIK,Smoke,581
LIRIK,Quin69,1339
LIRIK,NymN,878
LIRIK,ludwig,1902
LIRIK,sodapoppin,6491
LIRIK,MitchJones,1533
LIRIK,Maximilian_DOOD,678
LIRIK,Sacriel,577
LIRIK,pokelawls,1345
LIRIK,39daph,731
LIRIK,GMHikaru,897
alelu,fps_shaka,600
TrilluXe,Dhalucard,646
ops1x,xQcOW,564
ops1x,Ninja,827
ops1x,Clix,5557
ops1x,SypherPK,868
ops1x,AdinRoss,753
ops1x,NICKMERCS,815
ops1x,scoped,816
ops1x,StableRonaldo_,1908
ops1x,Marzz_Ow,504
ops1x,EmadGG,576
ops1x,Arab,550
ops1x,Bugha,740
ops1x,mitr0,531
ops1x,UnknownxArmy,1669
bmkibler,Captainflowers22,653
Diables,xth0rek,2253
Diables,EWROON,3136
sips_,Yogscast,2021
Gabi,Felps,1839
Gabi,mount,1802
Gabi,Rakin,1982
Gabi,calango,2344
Gabi,alanzoka,1650
Dhalucard,TrilluXe,646
TheRunningManZ,shroud,1108
TheRunningManZ,Smoke,1373
Jahrein,Eray,1032
Jahrein,Crystal_LoL,542
Jahrein,PurpleBixi,4924
Jahrein,FabulousN,749
Jahrein,Toqtir,4141
Jahrein,Chips,588
Jahrein,Gokhan_Oner,785
Jahrein,Elraenn,2489
Jahrein,wtcN,2630
xth0rek,Diables,2253
xth0rek,EWROON,6154
PurpleBixi,Jahrein,4924
PurpleBixi,Toqtir,2527
PurpleBixi,Elraenn,1133
PurpleBixi,wtcN,1369
GothamChess,willneff,559
GothamChess,xQcOW,867
GothamChess,GMNaroditsky,503
GothamChess,HasanAbi,994
GothamChess,ludwig,865
GothamChess,GMHikaru,4659
GothamChess,Northernlion,2172
holak1337,Japczan,4102
buster,Stray228,1445
buster,1mpala,1294
buster,mihalina_,914
buster,Evelone192,44696
buster,Dota2RuHub,2745
buster,PCH3LK1N,4280
buster,HoneyMad,656
buster,Lobanjicaa,694
buster,ZLOYn,5878
buster,AhriNyan,12317
buster,ybicanoooobov,792
buster,JesusAVGN,1934
buster,epic_sh4doweh,1782
buster,mokrivskyi,11683
buster,XANTAREScN,515
buster,Recrent,1270
buster,dinablin,2487
buster,modestal,3130
buster,Dosia_csgo,1860
buster,GAECHKATM,981
buster,archangel_hs,1138
buster,des0ut,2285
buster,karavay46,6223
PCH3LK1N,1mpala,1199
PCH3LK1N,Evelone192,4384
PCH3LK1N,buster,4280
PCH3LK1N,ZLOYn,1252
PCH3LK1N,AhriNyan,1578
PCH3LK1N,mokrivskyi,1867
PCH3LK1N,dinablin,541
PCH3LK1N,karavay46,1150
lucascharmoso,tioorochitwitch,4170
lucascharmoso,alanzoka,897
Dota2ruhub3,Dota2RuHub,2641
BruceGrannec,Sardoche,605
BruceGrannec,Gotaga,1308
Reborn_Live,auronplay,7989
Reborn_Live,ibai,2212
Reborn_Live,Alexby11,506
Reborn_Live,TheGrefg,524
Reborn_Live,Perxitaa,2327
Reborn_Live,Rubius,3178
facubanzas,DuendePablo,918
facubanzas,goncho,2002
facubanzas,ibai,630
facubanzas,coscu,1315
facubanzas,TheMasterRodrigo,564
FabulousN,Zeitnotlol,792
FabulousN,Crystal_LoL,841
FabulousN,Jahrein,749
FabulousN,Elraenn,655
FabulousN,wtcN,842
EWROON,Diables,3136
EWROON,xth0rek,6154
EWROON,Japczan,545
Delux,POW3Rtv,609
Delux,ZanoXVII,1748
Delux,Tumblurr,1421
cdewx,Pikabooirl,903
cdewx,zackrawrr,671
cdewx,Mizkif,601
cdewx,xQcOW,536
cdewx,shroud,858
cdewx,notmes,1230
cdewx,sodapoppin,1682
cdewx,MitchJones,2317
SackziTV,chowh1,1330
SackziTV,Gotaga,615
dakotaz,Mizkif,520
dakotaz,xQcOW,1369
dakotaz,Ninja,1529
dakotaz,DrLupo,791
dakotaz,Clix,809
dakotaz,TinaKitten,605
dakotaz,SypherPK,1133
dakotaz,pokimane,1349
dakotaz,itsHafu,3348
dakotaz,SteveSuptic,2427
dakotaz,NICKMERCS,1800
dakotaz,fuslie,800
dakotaz,Sykkuno,2524
dakotaz,Trainwreckstv,4091
dakotaz,TimTheTatman,772
dakotaz,jacksepticeye,538
dakotaz,ludwig,1677
dakotaz,5uppp,1983
dakotaz,peterparkTV,1455
Moonryde,POW3Rtv,856
Moonryde,velox,967
Tomato,Criken,1136
Tomato,Vinesauce,662
Heelmike,Clix,653
MarkiLokurasY,blanchitooo,686
MarkiLokurasY,auronplay,704
MarkiLokurasY,ibai,1691
MarkiLokurasY,TheGrefg,1352
MarkiLokurasY,Vicens,1023
MarkiLokurasY,sujagg,535
MarkiLokurasY,Rubius,1230
Tyceno,AdinRoss,856
MenosTrece,ibai,802
MenosTrece,Rubius,668
LeBouseuh,Sardoche,1498
LeBouseuh,JLTomy,805
LeBouseuh,Gotaga,2323
Rammus53,Elraenn,679
TeePee,Symfuhny,551
TeePee,NICKMERCS,851
TeePee,HusKerrs,557
auronplay,elded,1725
auronplay,Staryuuki,1066
auronplay,LITkillah,571
auronplay,DuendePablo,592
auronplay,Ninja,570
auronplay,Jelty,511
auronplay,goncho,790
auronplay,alexelcapo,552
auronplay,aroyitt,1558
auronplay,natalan,866
auronplay,Reborn_Live,7989
auronplay,MarkiLokurasY,704
auronplay,ibai,19972
auronplay,ReventXz,887
auronplay,Alexby11,2461
auronplay,knekro,963
auronplay,Th3Antonio,609
auronplay,coscu,1054
auronplay,TheGrefg,3944
auronplay,IamCristinini,3014
auronplay,Vicens,1401
auronplay,IlloJuan,1041
auronplay,Brunenger,578
auronplay,Perxitaa,3572
auronplay,ElmiilloR,892
auronplay,FolagorLives,562
auronplay,Rubius,18996
HoneyMad,VooDooSh,586
HoneyMad,Evelone192,750
HoneyMad,Dota2RuHub,1385
HoneyMad,buster,656
HoneyMad,epic_sh4doweh,797
HoneyMad,KarmikKoala,1874
HoneyMad,WELOVEGAMES,636
calango,Felps,614
calango,mount,698
calango,Rakin,592
calango,Gabi,2344
calango,alanzoka,559
Crowder,NICKMERCS,922
Crowder,TimTheTatman,527
henriquehen1,Gaules,874
henriquehen1,gafallen,1534
henriquehen1,fer,863
henriquehen1,fnxLNTC,1619
henriquehen1,deercheerup,1713
beschttv,GeorgeNotFound,1621
beschttv,tommyinnit,1450
beschttv,BadBoyHalo,2195
beschttv,Philza,665
beschttv,awesamdude,573
beschttv,Tubbo,1103
beschttv,Punz,3028
masondota2,Gorgc,2168
masondota2,epicenter_en1,2476
masondota2,AdmiralBulldog,829
masondota2,GunnarDotA2,1257
Nightblue3,loltyler1,1023
Yotobi,DarioMocciaTwitch,598
icebergdoto,Stray228,613
icebergdoto,Evelone192,575
icebergdoto,Dota2RuHub,2348
icebergdoto,9pasha,631
icebergdoto,epic_sh4doweh,1587
limit_maximum,Pikabooirl,501
limit_maximum,zackrawrr,702
limit_maximum,shroud,682
limit_maximum,Quin69,748
limit_maximum,sodapoppin,1163
limit_maximum,MitchJones,744
limit_maximum,GingiTV,604
RduLIVE,nl_Kripp,1317
RduLIVE,AsmodaiTV,1266
RduLIVE,Thijs,1762
RduLIVE,MerlinChess,589
RduLIVE,dogdog,1419
StableRonaldo_,SnaggyMo,817
StableRonaldo_,xQcOW,1962
StableRonaldo_,Ninja,1180
StableRonaldo_,Clix,8515
StableRonaldo_,SypherPK,923
StableRonaldo_,AdinRoss,6028
StableRonaldo_,RiceGum,554
StableRonaldo_,NICKMERCS,1512
StableRonaldo_,scoped,1282
StableRonaldo_,ops1x,1908
StableRonaldo_,Trainwreckstv,516
StableRonaldo_,Bugha,962
StableRonaldo_,UnknownxArmy,944
StableRonaldo_,bronny,785
Thijs,xQcOW,734
Thijs,nl_Kripp,1130
Thijs,shroud,558
Thijs,AsmodaiTV,703
Thijs,Firebat,522
Thijs,LIRIK,612
Thijs,RduLIVE,1762
Thijs,sodapoppin,638
Thijs,dogdog,939
velox,Moonryde,967
Jankos,xQcOW,1111
Jankos,sneakylol,513
Jankos,loltyler1,2668
Jankos,g2perkz,6055
Jankos,Rekkles,7518
Jankos,Faker,1264
Jankos,TFBlade,855
Jankos,ibai,592
Jankos,Doublelift,1362
Jankos,sodapoppin,571
Jankos,IWillDominate,513
Jankos,midbeast,745
rewinside,BastiGHG,526
rewinside,Trymacs,3925
rewinside,GTimeTV,508
rewinside,Rumathra,757
ibai,elded,1578
ibai,Staryuuki,934
ibai,LITkillah,1062
ibai,DuendePablo,1883
ibai,xQcOW,739
ibai,Ninja,842
ibai,Jelty,581
ibai,MYM_ALKAPONE,664
ibai,loltyler1,543
ibai,goncho,2990
ibai,g2perkz,1016
ibai,Rekkles,2539
ibai,Faker,797
ibai,x6FlipiN,909
ibai,alexelcapo,3984
ibai,blanchitooo,597
ibai,tv_congo,709
ibai,aroyitt,1602
ibai,LVPes,4031
ibai,Reborn_Live,2212
ibai,facubanzas,630
ibai,MarkiLokurasY,1691
ibai,MenosTrece,802
ibai,auronplay,19972
ibai,Jankos,592
ibai,ReventXz,7835
ibai,Alexby11,1555
ibai,knekro,4925
ibai,Th3Antonio,6871
ibai,coscu,3859
ibai,TheGrefg,8136
ibai,IamCristinini,6595
ibai,Vicens,2275
ibai,IlloJuan,4563
ibai,Brunenger,1403
ibai,G4G_REVENANT,1203
ibai,Werlyb,2510
ibai,Perxitaa,1875
ibai,ElmiilloR,10297
ibai,sujagg,575
ibai,TheMasterRodrigo,665
ibai,FolagorLives,1283
ibai,Rubius,19347
Toqtir,Jahrein,4141
Toqtir,PurpleBixi,2527
Toqtir,wtcN,651
Maxi,unsympathisch_tv,1631
Kyle,Ramee,564
Kyle,RatedEpicz,532
Kyle,PENTA,1062
Kyle,dasMEHDI,754
awesamdude,GeorgeNotFound,9800
awesamdude,tommyinnit,10438
awesamdude,BadBoyHalo,4772
awesamdude,Philza,5632
awesamdude,Nihachu,2520
awesamdude,beschttv,573
awesamdude,Eret,1806
awesamdude,Tubbo,7151
awesamdude,Sykkuno,1307
awesamdude,jacksepticeye,527
awesamdude,ludwig,510
awesamdude,Punz,2159
awesamdude,ConnorEatsPants,1680
awesamdude,DropsByPonk,702
awesamdude,5uppp,552
Eret,GeorgeNotFound,3530
Eret,tommyinnit,3735
Eret,BadBoyHalo,3475
Eret,Philza,1973
Eret,Nihachu,1090
Eret,awesamdude,1806
Eret,Tubbo,2750
Eret,Sykkuno,578
Eret,Punz,1575
Eret,ConnorEatsPants,635
Japczan,xQcOW,597
Japczan,Rekkles,591
Japczan,holak1337,4102
Japczan,EWROON,545
Marzz_Ow,Clix,1045
Marzz_Ow,ops1x,504
Tubbo,xQcOW,625
Tubbo,GeorgeNotFound,25882
Tubbo,tommyinnit,60545
Tubbo,BadBoyHalo,9834
Tubbo,pokimane,649
Tubbo,itsHafu,784
Tubbo,Philza,16893
Tubbo,Nihachu,7436
Tubbo,moistcr1tikal,629
Tubbo,beschttv,1103
Tubbo,awesamdude,7151
Tubbo,Eret,2750
Tubbo,Sykkuno,5251
Tubbo,Trainwreckstv,658
Tubbo,jacksepticeye,1745
Tubbo,ludwig,1950
Tubbo,Punz,3696
Tubbo,ConnorEatsPants,5301
Tubbo,DropsByPonk,1657
Tubbo,5uppp,2302
ShivFPS,playapex,2347
ShivFPS,xQcOW,664
ShivFPS,daltoosh,1919
ShivFPS,loustreams,1354
ShivFPS,Albralelie,585
ShivFPS,Rogue,1036
ShivFPS,TSM_ImperialHal,2970
ShivFPS,LuluLuvely,817
Shotz,summit1g,1210
Shotz,UberHaxorNova,599
Shotz,Ramee,4701
Shotz,RatedEpicz,5285
Shotz,PENTA,548
Shotz,Zombie_Barricades,2151
Shotz,dasMEHDI,3045
AriaSaki,Natsumiii,1243
AriaSaki,Mizkif,747
AriaSaki,xQcOW,823
AriaSaki,xChocoBars,1647
AriaSaki,shroud,579
AriaSaki,TinaKitten,3048
AriaSaki,BaboAbe,725
AriaSaki,Atrioc,816
AriaSaki,yvonnie,788
AriaSaki,pokimane,1664
AriaSaki,Ottomated,865
AriaSaki,itsHafu,1465
AriaSaki,Jinnytty,622
AriaSaki,QuarterJade,2694
AriaSaki,fuslie,3232
AriaSaki,Sykkuno,4911
AriaSaki,joeytuan,526
AriaSaki,Trainwreckstv,1254
AriaSaki,jacksepticeye,573
AriaSaki,ludwig,5047
AriaSaki,sodapoppin,561
AriaSaki,itsRyanHiga,2047
AriaSaki,39daph,1007
AriaSaki,Ash_on_LoL,3873
AriaSaki,5uppp,564
AriaSaki,bnans,1291
AriaSaki,peterparkTV,2582
AriaSaki,Masayoshi,807
Lobanjicaa,Evelone192,1014
Lobanjicaa,buster,694
Lobanjicaa,AhriNyan,897
Lobanjicaa,XANTAREScN,1133
fuslie,Natsumiii,892
fuslie,Mizkif,934
fuslie,xQcOW,1023
fuslie,GeorgeNotFound,626
fuslie,xChocoBars,1828
fuslie,shroud,540
fuslie,TinaKitten,5107
fuslie,Atrioc,828
fuslie,yvonnie,1257
fuslie,pokimane,2509
fuslie,itsHafu,1908
fuslie,Jinnytty,668
fuslie,SteveSuptic,514
fuslie,QuarterJade,2798
fuslie,dakotaz,800
fuslie,AriaSaki,3232
fuslie,neeko,744
fuslie,Sykkuno,8498
fuslie,Trainwreckstv,1171
fuslie,HasanAbi,528
fuslie,jacksepticeye,2157
fuslie,ludwig,5939
fuslie,itsRyanHiga,1285
fuslie,39daph,886
fuslie,Ash_on_LoL,1832
fuslie,5uppp,679
fuslie,bnans,732
fuslie,peterparkTV,2667
fuslie,Masayoshi,1798
ZLOYn,Evelone192,5940
ZLOYn,buster,5878
ZLOYn,PCH3LK1N,1252
ZLOYn,AhriNyan,2392
ZLOYn,mokrivskyi,4067
ZLOYn,dinablin,575
ZLOYn,modestal,560
ZLOYn,karavay46,1109
wavyjacob,Clix,703
wavyjacob,scoped,520
Bidule,Gotaga,587
Bidule,ROSHTEIN,607
Steelmage,Quin69,698
itsRiaad,eliasn97,1682
AhriNyan,Stray228,599
AhriNyan,1mpala,558
AhriNyan,Evelone192,18300
AhriNyan,Dota2RuHub,927
AhriNyan,buster,12317
AhriNyan,PCH3LK1N,1578
AhriNyan,Lobanjicaa,897
AhriNyan,ZLOYn,2392
AhriNyan,JesusAVGN,677
AhriNyan,epic_sh4doweh,617
AhriNyan,mokrivskyi,4054
AhriNyan,XANTAREScN,606
AhriNyan,dinablin,922
AhriNyan,modestal,993
AhriNyan,Dosia_csgo,3175
AhriNyan,des0ut,1355
AhriNyan,karavay46,1823
takeshi,PatoPapao,1092
Brawlhalla,boomiexd,8713
ybicanoooobov,Stray228,2303
ybicanoooobov,Evelone192,951
ybicanoooobov,Dota2RuHub,3181
ybicanoooobov,buster,792
ybicanoooobov,epic_sh4doweh,519
mistermv,Locklear,504
mistermv,Sardoche,1711
mistermv,Shaunz,939
mistermv,Ponce,2794
mistermv,Solary,544
mistermv,Joueur_du_Grenier,2046
mistermv,Laink,1554
mistermv,Gotaga,866
mistermv,AntoineDanielLive,2687
mistermv,lestream,2603
mistermv,Alderiate,657
JesusAVGN,Evelone192,2536
JesusAVGN,buster,1934
JesusAVGN,AhriNyan,677
JesusAVGN,mokrivskyi,596
JesusAVGN,modestal,587
Tfue,summit1g,815
Tfue,xQcOW,2538
Tfue,Ninja,1642
Tfue,DrLupo,570
Tfue,Clix,1205
Tfue,shroud,728
Tfue,SypherPK,689
Tfue,tommyinnit,509
Tfue,Symfuhny,1016
Tfue,NICKMERCS,2292
Tfue,Trainwreckstv,747
Tfue,TimTheTatman,882
PainLivestream,eliasn97,995
Towelliee,notmes,1062
Towelliee,sodapoppin,583
GradyWhite_,elded,1074
GradyWhite_,RobertoCein,579
GradyWhite_,Rubius,617
HusKerrs,Swagg,1563
HusKerrs,Aydan,933
HusKerrs,GD_booya,588
HusKerrs,Symfuhny,2692
HusKerrs,MuTeX,779
HusKerrs,NICKMERCS,2778
HusKerrs,TeePee,557
HusKerrs,TimTheTatman,1151
HusKerrs,averagejoewo,866
Shaunz,Sardoche,1377
Shaunz,mistermv,939
Shaunz,Ponce,994
Shaunz,Solary,853
Shaunz,Gotaga,1058
Shaunz,AntoineDanielLive,665
Shaunz,lestream,800
Shaunz,Alderiate,686
Trymacs,Amar,2007
Trymacs,BastiGHG,1426
Trymacs,unsympathisch_tv,987
Trymacs,rewinside,3925
Trymacs,Nikeles,693
Trymacs,ELoTRiX,1565
Trymacs,eliasn97,2798
Trymacs,GTimeTV,2195
Trymacs,ROSHTEIN,539
Trymacs,SparkofPhoenixTV,791
Trymacs,NoWay4u_Sir,622
Trymacs,Rumathra,4653
tarik,WARDELL,533
tarik,xQcOW,732
tarik,shroud,545
tarik,TenZ,842
LosPollosTV,Mizkif,633
LosPollosTV,xQcOW,1247
LosPollosTV,Ninja,572
LosPollosTV,BruceDropEmOff,796
LosPollosTV,AdinRoss,1986
LosPollosTV,Flight23white,576
LosPollosTV,NICKMERCS,1517
LosPollosTV,Trainwreckstv,734
LosPollosTV,ludwig,754
BlackUFA,WELOVEGAMES,536
ReventXz,Rekkles,623
ReventXz,alexelcapo,707
ReventXz,LVPes,868
ReventXz,auronplay,887
ReventXz,ibai,7835
ReventXz,knekro,908
ReventXz,Th3Antonio,1191
ReventXz,IamCristinini,781
ReventXz,IlloJuan,588
ReventXz,Werlyb,836
ReventXz,ElmiilloR,2789
ReventXz,Rubius,1520
neeko,xQcOW,543
neeko,fuslie,744
chowh1,Sardoche,540
chowh1,SackziTV,1330
chowh1,Gotaga,2070
ChristianVieriOfficial,ZanoXVII,966
LuluLuvely,playapex,610
LuluLuvely,daltoosh,698
LuluLuvely,TSM_ImperialHal,1349
LuluLuvely,ShivFPS,817
Sykkuno,ChilledChaos,609
Sykkuno,summit1g,709
Sykkuno,dunkstream,643
Sykkuno,Natsumiii,1072
Sykkuno,julien,1246
Sykkuno,WARDELL,620
Sykkuno,Mizkif,1769
Sykkuno,xQcOW,3404
Sykkuno,Ninja,1532
Sykkuno,GeorgeNotFound,7952
Sykkuno,xChocoBars,1852
Sykkuno,DrLupo,998
Sykkuno,Clix,1073
Sykkuno,shroud,1054
Sykkuno,Scarra,658
Sykkuno,loltyler1,943
Sykkuno,TinaKitten,7523
Sykkuno,SypherPK,726
Sykkuno,TenZ,522
Sykkuno,BaboAbe,879
Sykkuno,Atrioc,4287
Sykkuno,yvonnie,884
Sykkuno,tommyinnit,9869
Sykkuno,Rekkles,688
Sykkuno,BadBoyHalo,1894
Sykkuno,pokimane,5491
Sykkuno,Ottomated,718
Sykkuno,Nmplol,552
Sykkuno,itsHafu,5427
Sykkuno,Jinnytty,570
Sykkuno,SteveSuptic,1531
Sykkuno,Philza,2041
Sykkuno,QuarterJade,4487
Sykkuno,NICKMERCS,1751
Sykkuno,Nihachu,1234
Sykkuno,moistcr1tikal,1539
Sykkuno,LIRIK,558
Sykkuno,dakotaz,2524
Sykkuno,awesamdude,1307
Sykkuno,Eret,578
Sykkuno,Tubbo,5251
Sykkuno,AriaSaki,4911
Sykkuno,fuslie,8498
Sykkuno,joeytuan,1098
Sykkuno,Trainwreckstv,4132
Sykkuno,TimTheTatman,1221
Sykkuno,HasanAbi,986
Sykkuno,jacksepticeye,11927
Sykkuno,Doublelift,526
Sykkuno,ludwig,20470
Sykkuno,sodapoppin,802
Sykkuno,Punz,856
Sykkuno,ConnorEatsPants,895
Sykkuno,itsRyanHiga,2621
Sykkuno,39daph,653
Sykkuno,GMHikaru,819
Sykkuno,Ash_on_LoL,4074
Sykkuno,5uppp,2886
Sykkuno,bnans,886
Sykkuno,peterparkTV,4511
Sykkuno,Masayoshi,1862
Loeya,Chica,521
Loeya,Ninja,1032
Loeya,DrLupo,574
Loeya,SypherPK,831
Loeya,NICKMERCS,794
epic_sh4doweh,Stray228,729
epic_sh4doweh,Evelone192,1812
epic_sh4doweh,Dota2RuHub,3933
epic_sh4doweh,9pasha,1356
epic_sh4doweh,epicenter_en1,555
epic_sh4doweh,Dota2ruhub2,1018
epic_sh4doweh,buster,1782
epic_sh4doweh,HoneyMad,797
epic_sh4doweh,icebergdoto,1587
epic_sh4doweh,AhriNyan,617
epic_sh4doweh,ybicanoooobov,519
Nikeles,Trymacs,693
Vlesk,Broeki1,552
Vlesk,NoWay4u_Sir,579
joeytuan,QuarterJade,3669
joeytuan,AriaSaki,526
joeytuan,Sykkuno,1098
joeytuan,ludwig,889
Trainwreckstv,Destiny,1457
Trainwreckstv,summit1g,2312
Trainwreckstv,zackrawrr,873
Trainwreckstv,dunkstream,635
Trainwreckstv,Mizkif,7531
Trainwreckstv,willneff,607
Trainwreckstv,melina,540
Trainwreckstv,EsfandTV,1479
Trainwreckstv,xQcOW,15058
Trainwreckstv,Ninja,1901
Trainwreckstv,Gaules,537
Trainwreckstv,MOONMOON,994
Trainwreckstv,GeorgeNotFound,629
Trainwreckstv,DrLupo,829
Trainwreckstv,Clix,1146
Trainwreckstv,shroud,2726
Trainwreckstv,loltyler1,2535
Trainwreckstv,roflgator,708
Trainwreckstv,TinaKitten,913
Trainwreckstv,SypherPK,637
Trainwreckstv,AdinRoss,651
Trainwreckstv,Atrioc,1081
Trainwreckstv,tommyinnit,924
Trainwreckstv,g2perkz,616
Trainwreckstv,Rekkles,630
Trainwreckstv,pokimane,3029
Trainwreckstv,Nmplol,5037
Trainwreckstv,itsHafu,4266
Trainwreckstv,Symfuhny,931
Trainwreckstv,Jinnytty,1623
Trainwreckstv,Greekgodx,2961
Trainwreckstv,SteveSuptic,1718
Trainwreckstv,Philza,585
Trainwreckstv,QuarterJade,743
Trainwreckstv,NICKMERCS,2712
Trainwreckstv,moistcr1tikal,943
Trainwreckstv,LIRIK,1891
Trainwreckstv,dakotaz,4091
Trainwreckstv,StableRonaldo_,516
Trainwreckstv,Tubbo,658
Trainwreckstv,AriaSaki,1254
Trainwreckstv,fuslie,1171
Trainwreckstv,Tfue,747
Trainwreckstv,LosPollosTV,734
Trainwreckstv,Sykkuno,4132
Trainwreckstv,Castro_1021,744
Trainwreckstv,Maya,2486
Trainwreckstv,TimTheTatman,1489
Trainwreckstv,HasanAbi,3247
Trainwreckstv,Quin69,675
Trainwreckstv,jacksepticeye,707
Trainwreckstv,NymN,1614
Trainwreckstv,ludwig,7926
Trainwreckstv,sodapoppin,4423
Trainwreckstv,MitchJones,2545
Trainwreckstv,pokelawls,2837
Trainwreckstv,39daph,985
Trainwreckstv,GMHikaru,1505
Trainwreckstv,Ash_on_LoL,793
Trainwreckstv,5uppp,2755
Trainwreckstv,peterparkTV,1865
NiteNightKid,summit1g,1718
SquishyMuffinz,ItsJSTN,775
SquishyMuffinz,JohnnyBoi_i,707
Cerbero_Podcast,ilMasseo,511
Cerbero_Podcast,DarioMocciaTwitch,1422
AvoidingThePuddle,MOONMOON,552
w0xic,XANTAREScN,2028
w0xic,wtcN,812
Spaceboy,PENTA,634
Alexby11,aroyitt,1278
Alexby11,Reborn_Live,506
Alexby11,auronplay,2461
Alexby11,ibai,1555
Alexby11,Rubius,4350
MerlinChess,Dota2RuHub,615
MerlinChess,RduLIVE,589
mokrivskyi,1mpala,633
mokrivskyi,Evelone192,12045
mokrivskyi,buster,11683
mokrivskyi,PCH3LK1N,1867
mokrivskyi,ZLOYn,4067
mokrivskyi,AhriNyan,4054
mokrivskyi,JesusAVGN,596
mokrivskyi,dinablin,830
mokrivskyi,modestal,751
mokrivskyi,Dosia_csgo,545
mokrivskyi,GAECHKATM,505
mokrivskyi,des0ut,890
mokrivskyi,karavay46,2509
SrElemao,TheGrefg,729
SrElemao,Rubius,1628
annadeniz,Eray,542
annadeniz,Elraenn,2470
annadeniz,wtcN,1125
DeuceAce,Xposed,621
DeuceAce,ROSHTEIN,11848
AdmiralBulldog,xQcOW,1484
AdmiralBulldog,shroud,563
AdmiralBulldog,Gorgc,2295
AdmiralBulldog,epicenter_en1,1952
AdmiralBulldog,LIRIK,658
AdmiralBulldog,masondota2,829
AdmiralBulldog,sodapoppin,696
Castro_1021,summit1g,715
Castro_1021,Mizkif,540
Castro_1021,xQcOW,1435
Castro_1021,Ninja,1130
Castro_1021,Clix,664
Castro_1021,shroud,639
Castro_1021,loltyler1,506
Castro_1021,Symfuhny,678
Castro_1021,Syndicate,745
Castro_1021,NICKMERCS,1638
Castro_1021,LIRIK,558
Castro_1021,Trainwreckstv,744
Castro_1021,TimTheTatman,694
Castro_1021,ludwig,512
Castro_1021,sodapoppin,539
Castro_1021,Nick28T,635
Castro_1021,Pieface23,1912
Castro_1021,scump,676
Maya,Destiny,536
Maya,summit1g,804
Maya,zackrawrr,640
Maya,Mizkif,10754
Maya,EsfandTV,1374
Maya,xQcOW,5126
Maya,MOONMOON,602
Maya,shroud,1658
Maya,loltyler1,853
Maya,notmes,670
Maya,pokimane,1364
Maya,Nmplol,10330
Maya,Jinnytty,2719
Maya,Greekgodx,1324
Maya,LIRIK,1132
Maya,Trainwreckstv,2486
Maya,TimTheTatman,536
Maya,HasanAbi,1679
Maya,NymN,834
Maya,ludwig,3425
Maya,sodapoppin,4187
Maya,MitchJones,2806
Maya,pokelawls,1831
Maya,39daph,600
fnxLNTC,casimito,639
fnxLNTC,Gaules,2004
fnxLNTC,gafallen,2952
fnxLNTC,fer,1477
fnxLNTC,henriquehen1,1619
fnxLNTC,pr4ass,666
fnxLNTC,deercheerup,3485
fnxLNTC,aXtLOL,550
fnxLNTC,alanzoka,647
knekro,alexelcapo,2111
knekro,LVPes,637
knekro,auronplay,963
knekro,ibai,4925
knekro,ReventXz,908
knekro,Th3Antonio,2063
knekro,IlloJuan,1544
knekro,G4G_REVENANT,1408
knekro,ElmiilloR,2363
knekro,Rubius,1845
